session_id,user_id,session_started_at,session_ended_at,traffic_source,device_type,country,city
1150,252,2025-06-22 07:28:47,2025-06-22 07:30:47,email,tablet,Kazakhstan,Moscow
1151,252,2025-07-07 11:28:47,2025-07-07 11:42:47,telegram,tablet,Kazakhstan,Moscow
1152,253,2025-06-08 21:03:55,2025-06-08 21:11:55,yandex,desktop,Belarus,Moscow
1153,253,2025-06-05 19:03:55,2025-06-05 19:35:55,telegram,desktop,Belarus,Moscow
1154,253,2025-06-30 15:03:55,2025-06-30 15:16:55,vk,desktop,Belarus,Moscow
1155,254,2025-10-14 21:16:40,2025-10-14 21:42:40,vk,desktop,Belarus,Minsk
1156,254,2025-10-19 02:16:40,2025-10-19 02:32:40,vk,desktop,Belarus,Minsk
1157,255,2025-04-14 01:29:29,2025-04-14 02:00:29,google,desktop,Russia,Almaty
1158,255,2025-05-10 02:29:29,2025-05-10 03:02:29,telegram,desktop,Russia,Almaty
1159,256,2026-02-16 10:21:37,2026-02-16 10:25:37,google,tablet,Kazakhstan,Almaty
1160,256,2026-01-17 02:21:37,2026-01-17 02:30:37,vk,tablet,Kazakhstan,Almaty
1161,256,2026-01-12 01:21:37,2026-01-12 02:01:37,direct,tablet,Kazakhstan,Almaty
1162,256,2026-01-15 08:21:37,2026-01-15 08:51:37,yandex,tablet,Kazakhstan,Almaty
1163,256,2026-02-15 00:21:37,2026-02-15 00:41:37,vk,tablet,Kazakhstan,Almaty
1164,257,2025-04-30 07:58:47,2025-04-30 08:43:47,telegram,desktop,Russia,Moscow
1165,257,2025-05-13 16:58:47,2025-05-13 17:43:47,vk,desktop,Russia,Moscow
1166,257,2025-07-16 19:58:47,2025-07-16 20:25:47,vk,desktop,Russia,Moscow
1167,257,2025-06-27 13:58:47,2025-06-27 14:43:47,google,desktop,Russia,Moscow
1168,258,2025-12-08 05:55:00,2025-12-08 06:22:00,direct,desktop,Kazakhstan,Saint Petersburg
1169,258,2026-02-02 20:55:00,2026-02-02 21:07:00,google,desktop,Kazakhstan,Saint Petersburg
1170,259,2025-07-06 13:07:10,2025-07-06 13:21:10,email,desktop,Russia,Minsk
1171,259,2025-08-01 06:07:10,2025-08-01 06:23:10,vk,desktop,Russia,Minsk
1172,259,2025-08-13 11:07:10,2025-08-13 11:46:10,email,desktop,Russia,Minsk
1173,259,2025-07-15 23:07:10,2025-07-15 23:34:10,telegram,desktop,Russia,Minsk
1174,259,2025-08-11 00:07:10,2025-08-11 00:47:10,vk,desktop,Russia,Minsk
1175,259,2025-08-12 19:07:10,2025-08-12 19:26:10,yandex,desktop,Russia,Minsk
1176,260,2025-02-14 19:37:04,2025-02-14 19:55:04,vk,desktop,Kazakhstan,Moscow
1177,260,2025-04-05 23:37:04,2025-04-06 00:19:04,yandex,desktop,Kazakhstan,Moscow
1178,260,2025-02-04 19:37:04,2025-02-04 19:42:04,google,desktop,Kazakhstan,Moscow
1179,260,2025-04-06 13:37:04,2025-04-06 13:40:04,yandex,desktop,Kazakhstan,Moscow
1180,260,2025-03-22 11:37:04,2025-03-22 12:22:04,telegram,desktop,Kazakhstan,Moscow
1181,260,2025-02-21 01:37:04,2025-02-21 02:18:04,email,desktop,Kazakhstan,Moscow
1182,260,2025-02-13 18:37:04,2025-02-13 19:21:04,email,desktop,Kazakhstan,Moscow
1183,260,2025-04-06 06:37:04,2025-04-06 06:51:04,telegram,desktop,Kazakhstan,Moscow
1184,261,2026-01-06 00:12:07,2026-01-06 00:30:07,email,desktop,Russia,Moscow
1185,261,2025-12-18 01:12:07,2025-12-18 01:48:07,google,desktop,Russia,Moscow
1186,261,2025-11-08 21:12:07,2025-11-08 21:21:07,vk,desktop,Russia,Moscow
1187,261,2025-12-31 18:12:07,2025-12-31 18:38:07,vk,desktop,Russia,Moscow
1188,261,2026-01-01 09:12:07,2026-01-01 09:16:07,yandex,desktop,Russia,Moscow
1189,261,2026-01-15 05:12:07,2026-01-15 05:33:07,direct,desktop,Russia,Moscow
1190,261,2025-11-25 23:12:07,2025-11-25 23:41:07,yandex,desktop,Russia,Moscow
1191,261,2025-12-14 06:12:07,2025-12-14 06:38:07,vk,desktop,Russia,Moscow
1192,262,2026-01-03 13:54:43,2026-01-03 14:27:43,direct,tablet,Belarus,Minsk
1193,262,2026-01-01 13:54:43,2026-01-01 14:30:43,email,tablet,Belarus,Minsk
1194,263,2025-03-10 02:07:44,2025-03-10 02:19:44,email,tablet,Kazakhstan,Moscow
1195,263,2025-01-15 21:07:44,2025-01-15 21:25:44,vk,tablet,Kazakhstan,Moscow
1196,263,2025-03-24 21:07:44,2025-03-24 21:48:44,direct,tablet,Kazakhstan,Moscow
1197,263,2025-02-22 18:07:44,2025-02-22 18:29:44,google,tablet,Kazakhstan,Moscow
1198,263,2025-01-12 03:07:44,2025-01-12 03:11:44,yandex,tablet,Kazakhstan,Moscow
1199,263,2025-02-23 20:07:44,2025-02-23 20:46:44,google,tablet,Kazakhstan,Moscow
1200,263,2025-03-29 19:07:44,2025-03-29 19:33:44,google,tablet,Kazakhstan,Moscow
1201,263,2025-03-03 20:07:44,2025-03-03 20:31:44,vk,tablet,Kazakhstan,Moscow
1202,264,2025-02-21 01:20:11,2025-02-21 01:37:11,yandex,mobile,Kazakhstan,Moscow
1203,264,2025-03-16 00:20:11,2025-03-16 00:41:11,email,mobile,Kazakhstan,Moscow
1204,264,2025-02-24 02:20:11,2025-02-24 02:26:11,telegram,mobile,Kazakhstan,Moscow
1205,264,2025-02-27 14:20:11,2025-02-27 14:32:11,google,mobile,Kazakhstan,Moscow
1206,264,2025-04-22 14:20:11,2025-04-22 14:24:11,vk,mobile,Kazakhstan,Moscow
1207,264,2025-05-08 17:20:11,2025-05-08 17:58:11,email,mobile,Kazakhstan,Moscow
1208,265,2025-07-17 01:03:27,2025-07-17 01:35:27,email,mobile,Belarus,Almaty
1209,265,2025-06-15 11:03:27,2025-06-15 11:29:27,email,mobile,Belarus,Almaty
1210,265,2025-08-01 11:03:27,2025-08-01 11:41:27,google,mobile,Belarus,Almaty
1211,265,2025-08-14 04:03:27,2025-08-14 04:48:27,yandex,mobile,Belarus,Almaty
1212,265,2025-07-26 16:03:27,2025-07-26 16:37:27,direct,mobile,Belarus,Almaty
1213,265,2025-07-26 06:03:27,2025-07-26 06:44:27,telegram,mobile,Belarus,Almaty
1214,265,2025-07-29 14:03:27,2025-07-29 14:17:27,vk,mobile,Belarus,Almaty
1215,266,2025-10-28 00:00:39,2025-10-28 00:20:39,telegram,tablet,Belarus,Saint Petersburg
1216,266,2025-08-27 03:00:39,2025-08-27 03:38:39,vk,tablet,Belarus,Saint Petersburg
1217,267,2025-07-13 01:51:06,2025-07-13 01:58:06,direct,desktop,Kazakhstan,Saint Petersburg
1218,267,2025-07-07 05:51:06,2025-07-07 06:30:06,telegram,desktop,Kazakhstan,Saint Petersburg
1219,267,2025-05-28 04:51:06,2025-05-28 05:29:06,email,desktop,Kazakhstan,Saint Petersburg
1220,267,2025-06-23 15:51:06,2025-06-23 16:06:06,telegram,desktop,Kazakhstan,Saint Petersburg
1221,268,2025-06-06 02:53:31,2025-06-06 03:27:31,telegram,desktop,Belarus,Saint Petersburg
1222,268,2025-05-09 14:53:31,2025-05-09 15:29:31,telegram,desktop,Belarus,Saint Petersburg
1223,269,2025-07-25 03:17:33,2025-07-25 03:35:33,email,desktop,Kazakhstan,Saint Petersburg
1224,269,2025-08-06 05:17:33,2025-08-06 06:01:33,email,desktop,Kazakhstan,Saint Petersburg
1225,269,2025-06-24 15:17:33,2025-06-24 15:59:33,direct,desktop,Kazakhstan,Saint Petersburg
1226,269,2025-08-06 20:17:33,2025-08-06 20:55:33,vk,desktop,Kazakhstan,Saint Petersburg
1227,270,2025-08-12 15:21:22,2025-08-12 15:52:22,telegram,tablet,Russia,Kazan
1228,270,2025-08-09 09:21:22,2025-08-09 10:02:22,vk,tablet,Russia,Kazan
1229,270,2025-07-31 15:21:22,2025-07-31 16:03:22,google,tablet,Russia,Kazan
1230,270,2025-07-24 22:21:22,2025-07-24 22:46:22,vk,tablet,Russia,Kazan
1231,271,2025-11-26 18:54:50,2025-11-26 19:39:50,telegram,mobile,Belarus,Kazan
1232,271,2025-12-22 03:54:50,2025-12-22 04:16:50,google,mobile,Belarus,Kazan
1233,271,2026-01-16 20:54:50,2026-01-16 21:22:50,telegram,mobile,Belarus,Kazan
1234,272,2026-02-03 03:27:07,2026-02-03 03:45:07,direct,tablet,Belarus,Moscow
1235,272,2026-01-28 05:27:07,2026-01-28 05:54:07,yandex,tablet,Belarus,Moscow
1236,272,2025-11-27 02:27:07,2025-11-27 02:41:07,google,tablet,Belarus,Moscow
1237,272,2025-12-14 07:27:07,2025-12-14 07:58:07,vk,tablet,Belarus,Moscow
1238,272,2026-01-23 11:27:07,2026-01-23 11:56:07,direct,tablet,Belarus,Moscow
1239,273,2025-12-07 08:42:23,2025-12-07 09:01:23,yandex,mobile,Russia,Saint Petersburg
1240,274,2025-02-20 08:18:14,2025-02-20 09:02:14,email,desktop,Russia,Saint Petersburg
1241,275,2026-02-03 17:08:07,2026-02-03 17:41:07,google,mobile,Belarus,Minsk
1242,275,2025-11-20 18:08:07,2025-11-20 18:30:07,email,mobile,Belarus,Minsk
1243,275,2025-12-21 18:08:07,2025-12-21 18:36:07,telegram,mobile,Belarus,Minsk
1244,276,2025-06-12 01:44:48,2025-06-12 01:54:48,yandex,desktop,Kazakhstan,Saint Petersburg
1245,276,2025-05-06 20:44:48,2025-05-06 21:18:48,google,desktop,Kazakhstan,Saint Petersburg
1246,277,2025-08-21 18:40:55,2025-08-21 18:57:55,email,desktop,Kazakhstan,Minsk
1247,277,2025-07-05 02:40:55,2025-07-05 03:03:55,email,desktop,Kazakhstan,Minsk
1248,277,2025-08-08 15:40:55,2025-08-08 15:57:55,vk,desktop,Kazakhstan,Minsk
1249,277,2025-07-16 20:40:55,2025-07-16 20:48:55,yandex,desktop,Kazakhstan,Minsk
1250,277,2025-07-17 00:40:55,2025-07-17 01:10:55,vk,desktop,Kazakhstan,Minsk
1251,278,2025-12-10 19:32:45,2025-12-10 20:05:45,email,desktop,Kazakhstan,Kazan
1252,278,2025-11-13 16:32:45,2025-11-13 16:41:45,telegram,desktop,Kazakhstan,Kazan
1253,278,2025-12-05 07:32:45,2025-12-05 08:04:45,direct,desktop,Kazakhstan,Kazan
1254,278,2025-10-28 02:32:45,2025-10-28 02:43:45,telegram,desktop,Kazakhstan,Kazan
1255,278,2025-11-26 16:32:45,2025-11-26 16:57:45,telegram,desktop,Kazakhstan,Kazan
1256,279,2025-04-24 10:39:10,2025-04-24 10:43:10,direct,tablet,Kazakhstan,Almaty
1257,280,2025-05-09 17:16:54,2025-05-09 17:33:54,telegram,desktop,Russia,Kazan
1258,281,2025-04-15 13:14:30,2025-04-15 13:39:30,direct,desktop,Belarus,Minsk
1259,281,2025-03-22 10:14:30,2025-03-22 10:31:30,vk,desktop,Belarus,Minsk
1260,281,2025-04-24 17:14:30,2025-04-24 17:41:30,telegram,desktop,Belarus,Minsk
1261,281,2025-04-13 19:14:30,2025-04-13 19:31:30,telegram,desktop,Belarus,Minsk
1262,281,2025-04-01 22:14:30,2025-04-01 22:44:30,direct,desktop,Belarus,Minsk
1263,281,2025-04-16 13:14:30,2025-04-16 13:42:30,google,desktop,Belarus,Minsk
1264,281,2025-04-10 19:14:30,2025-04-10 19:47:30,vk,desktop,Belarus,Minsk
1265,282,2025-10-09 16:49:52,2025-10-09 17:18:52,google,mobile,Kazakhstan,Kazan
1266,282,2025-09-17 16:49:52,2025-09-17 17:07:52,email,mobile,Kazakhstan,Kazan
1267,282,2025-09-05 05:49:52,2025-09-05 06:17:52,email,mobile,Kazakhstan,Kazan
1268,282,2025-11-06 17:49:52,2025-11-06 18:11:52,vk,mobile,Kazakhstan,Kazan
1269,282,2025-11-23 18:49:52,2025-11-23 18:54:52,direct,mobile,Kazakhstan,Kazan
1270,282,2025-11-17 23:49:52,2025-11-18 00:31:52,vk,mobile,Kazakhstan,Kazan
1271,282,2025-11-17 22:49:52,2025-11-17 22:51:52,vk,mobile,Kazakhstan,Kazan
1272,283,2025-08-10 11:18:18,2025-08-10 11:40:18,email,mobile,Belarus,Moscow
1273,283,2025-06-01 05:18:18,2025-06-01 05:30:18,yandex,mobile,Belarus,Moscow
1274,283,2025-07-28 00:18:18,2025-07-28 01:01:18,yandex,mobile,Belarus,Moscow
1275,283,2025-08-06 23:18:18,2025-08-06 23:46:18,telegram,mobile,Belarus,Moscow
1276,284,2025-03-17 11:20:59,2025-03-17 11:30:59,telegram,tablet,Russia,Saint Petersburg
1277,284,2025-02-06 09:20:59,2025-02-06 09:59:59,telegram,tablet,Russia,Saint Petersburg
1278,284,2025-02-19 18:20:59,2025-02-19 18:27:59,vk,tablet,Russia,Saint Petersburg
1279,284,2025-03-02 17:20:59,2025-03-02 17:47:59,vk,tablet,Russia,Saint Petersburg
1280,284,2025-03-28 19:20:59,2025-03-28 19:23:59,google,tablet,Russia,Saint Petersburg
1281,284,2025-03-27 08:20:59,2025-03-27 09:01:59,direct,tablet,Russia,Saint Petersburg
1282,284,2025-02-12 14:20:59,2025-02-12 14:51:59,yandex,tablet,Russia,Saint Petersburg
1283,284,2025-02-17 10:20:59,2025-02-17 10:32:59,google,tablet,Russia,Saint Petersburg
1284,285,2025-08-17 05:27:41,2025-08-17 06:07:41,telegram,mobile,Belarus,Saint Petersburg
1285,285,2025-06-17 18:27:41,2025-06-17 18:52:41,yandex,mobile,Belarus,Saint Petersburg
1286,285,2025-08-09 19:27:41,2025-08-09 19:29:41,direct,mobile,Belarus,Saint Petersburg
1287,285,2025-08-05 05:27:41,2025-08-05 05:58:41,direct,mobile,Belarus,Saint Petersburg
1288,285,2025-07-31 19:27:41,2025-07-31 19:43:41,direct,mobile,Belarus,Saint Petersburg
1289,285,2025-06-24 22:27:41,2025-06-24 22:46:41,telegram,mobile,Belarus,Saint Petersburg
1290,285,2025-08-01 04:27:41,2025-08-01 04:37:41,vk,mobile,Belarus,Saint Petersburg
1291,286,2025-08-09 07:38:23,2025-08-09 07:58:23,direct,tablet,Kazakhstan,Minsk
1292,286,2025-08-19 07:38:23,2025-08-19 08:06:23,yandex,tablet,Kazakhstan,Minsk
1293,286,2025-07-16 05:38:23,2025-07-16 05:41:23,telegram,tablet,Kazakhstan,Minsk
1294,286,2025-06-27 08:38:23,2025-06-27 09:19:23,vk,tablet,Kazakhstan,Minsk
1295,287,2025-07-22 07:56:46,2025-07-22 08:41:46,direct,mobile,Kazakhstan,Kazan
1296,287,2025-08-01 15:56:46,2025-08-01 15:58:46,vk,mobile,Kazakhstan,Kazan
1297,287,2025-06-21 23:56:46,2025-06-22 00:23:46,direct,mobile,Kazakhstan,Kazan
1298,287,2025-07-02 11:56:46,2025-07-02 12:22:46,direct,mobile,Kazakhstan,Kazan
1299,288,2025-09-28 03:25:36,2025-09-28 03:31:36,google,mobile,Belarus,Minsk
1300,288,2025-09-22 20:25:36,2025-09-22 20:30:36,telegram,mobile,Belarus,Minsk
1301,288,2025-08-13 10:25:36,2025-08-13 10:49:36,email,mobile,Belarus,Minsk
1302,288,2025-10-07 14:25:36,2025-10-07 14:29:36,google,mobile,Belarus,Minsk
1303,288,2025-08-15 11:25:36,2025-08-15 12:06:36,vk,mobile,Belarus,Minsk
1304,288,2025-08-21 07:25:36,2025-08-21 08:09:36,telegram,mobile,Belarus,Minsk
1305,288,2025-07-30 12:25:36,2025-07-30 12:29:36,email,mobile,Belarus,Minsk
1306,289,2025-11-03 15:06:28,2025-11-03 15:40:28,vk,desktop,Kazakhstan,Moscow
1307,289,2025-11-14 00:06:28,2025-11-14 00:16:28,google,desktop,Kazakhstan,Moscow
1308,289,2025-11-11 08:06:28,2025-11-11 08:41:28,vk,desktop,Kazakhstan,Moscow
1309,290,2025-03-22 18:03:49,2025-03-22 18:25:49,google,mobile,Russia,Saint Petersburg
1310,290,2025-03-06 06:03:49,2025-03-06 06:22:49,direct,mobile,Russia,Saint Petersburg
1311,290,2025-04-05 04:03:49,2025-04-05 04:23:49,telegram,mobile,Russia,Saint Petersburg
1312,291,2026-01-17 04:31:50,2026-01-17 05:00:50,yandex,tablet,Belarus,Kazan
1313,291,2025-12-22 17:31:50,2025-12-22 18:04:50,yandex,tablet,Belarus,Kazan
1314,291,2026-01-22 15:31:50,2026-01-22 16:13:50,vk,tablet,Belarus,Kazan
1315,291,2025-11-18 00:31:50,2025-11-18 00:42:50,google,tablet,Belarus,Kazan
1316,291,2025-12-10 23:31:50,2025-12-10 23:35:50,vk,tablet,Belarus,Kazan
1317,292,2026-01-03 01:48:48,2026-01-03 02:19:48,vk,desktop,Kazakhstan,Moscow
1318,292,2025-12-27 18:48:48,2025-12-27 18:52:48,vk,desktop,Kazakhstan,Moscow
1319,292,2026-01-28 01:48:48,2026-01-28 02:25:48,vk,desktop,Kazakhstan,Moscow
1320,292,2026-02-09 18:48:48,2026-02-09 18:57:48,direct,desktop,Kazakhstan,Moscow
1321,292,2025-12-31 06:48:48,2025-12-31 07:12:48,google,desktop,Kazakhstan,Moscow
1322,293,2025-03-25 08:10:48,2025-03-25 08:22:48,direct,desktop,Russia,Moscow
1323,293,2025-04-23 11:10:48,2025-04-23 11:48:48,direct,desktop,Russia,Moscow
1324,293,2025-05-02 09:10:48,2025-05-02 09:49:48,google,desktop,Russia,Moscow
1325,293,2025-04-25 21:10:48,2025-04-25 21:23:48,vk,desktop,Russia,Moscow
1326,294,2025-09-04 18:51:14,2025-09-04 19:36:14,google,tablet,Belarus,Kazan
1327,294,2025-09-15 03:51:14,2025-09-15 04:11:14,direct,tablet,Belarus,Kazan
1328,295,2025-03-17 23:49:00,2025-03-18 00:28:00,google,tablet,Kazakhstan,Minsk
1329,295,2025-03-08 16:49:00,2025-03-08 16:52:00,google,tablet,Kazakhstan,Minsk
1330,296,2026-02-15 15:04:45,2026-02-15 15:36:45,vk,desktop,Belarus,Saint Petersburg
1331,296,2026-02-05 02:04:45,2026-02-05 02:44:45,direct,desktop,Belarus,Saint Petersburg
1332,296,2025-11-17 04:04:45,2025-11-17 04:08:45,direct,desktop,Belarus,Saint Petersburg
1333,296,2026-02-04 08:04:45,2026-02-04 08:26:45,direct,desktop,Belarus,Saint Petersburg
1334,296,2026-01-27 22:04:45,2026-01-27 22:19:45,google,desktop,Belarus,Saint Petersburg
1335,296,2026-02-07 03:04:45,2026-02-07 03:26:45,google,desktop,Belarus,Saint Petersburg
1336,296,2025-11-26 11:04:45,2025-11-26 11:44:45,vk,desktop,Belarus,Saint Petersburg
1337,296,2025-11-28 06:04:45,2025-11-28 06:22:45,yandex,desktop,Belarus,Saint Petersburg
1338,297,2025-08-14 20:03:58,2025-08-14 20:06:58,yandex,mobile,Kazakhstan,Almaty
1339,297,2025-07-15 06:03:58,2025-07-15 06:30:58,telegram,mobile,Kazakhstan,Almaty
1340,297,2025-09-15 14:03:58,2025-09-15 14:14:58,google,mobile,Kazakhstan,Almaty
1341,297,2025-08-02 09:03:58,2025-08-02 09:32:58,direct,mobile,Kazakhstan,Almaty
1342,298,2026-01-21 23:14:36,2026-01-21 23:24:36,telegram,mobile,Russia,Minsk
1343,298,2026-01-19 07:14:36,2026-01-19 07:39:36,email,mobile,Russia,Minsk
1344,298,2025-11-20 19:14:36,2025-11-20 19:44:36,vk,mobile,Russia,Minsk
1345,298,2025-12-25 12:14:36,2025-12-25 12:52:36,email,mobile,Russia,Minsk
1346,298,2025-12-19 06:14:36,2025-12-19 06:43:36,telegram,mobile,Russia,Minsk
1347,299,2025-06-23 22:38:46,2025-06-23 23:07:46,google,tablet,Russia,Moscow
1348,299,2025-05-04 18:38:46,2025-05-04 19:01:46,vk,tablet,Russia,Moscow
1349,299,2025-07-24 09:38:46,2025-07-24 10:21:46,direct,tablet,Russia,Moscow
1350,300,2025-09-23 04:28:40,2025-09-23 05:10:40,direct,mobile,Kazakhstan,Saint Petersburg
1351,300,2025-09-26 14:28:40,2025-09-26 14:48:40,vk,mobile,Kazakhstan,Saint Petersburg
1352,300,2025-09-14 14:28:40,2025-09-14 15:00:40,telegram,mobile,Kazakhstan,Saint Petersburg
1353,301,2025-03-07 11:40:18,2025-03-07 12:01:18,yandex,tablet,Belarus,Kazan
1354,301,2025-04-26 03:40:18,2025-04-26 04:00:18,email,tablet,Belarus,Kazan
1355,301,2025-02-25 07:40:18,2025-02-25 07:46:18,google,tablet,Belarus,Kazan
1356,302,2025-10-23 09:03:16,2025-10-23 09:31:16,google,tablet,Belarus,Moscow
1357,302,2025-10-17 17:03:16,2025-10-17 17:41:16,telegram,tablet,Belarus,Moscow
1358,303,2025-12-26 22:56:55,2025-12-26 23:03:55,email,mobile,Belarus,Saint Petersburg
1359,303,2025-11-26 07:56:55,2025-11-26 08:40:55,vk,mobile,Belarus,Saint Petersburg
1360,303,2025-12-16 09:56:55,2025-12-16 10:23:55,google,mobile,Belarus,Saint Petersburg
1361,303,2025-12-04 17:56:55,2025-12-04 18:17:55,telegram,mobile,Belarus,Saint Petersburg
1362,303,2026-02-08 03:56:55,2026-02-08 04:27:55,direct,mobile,Belarus,Saint Petersburg
1363,303,2026-01-20 23:56:55,2026-01-21 00:14:55,telegram,mobile,Belarus,Saint Petersburg
1364,304,2025-10-08 01:58:16,2025-10-08 02:05:16,direct,tablet,Russia,Almaty
1365,304,2025-11-27 04:58:16,2025-11-27 05:43:16,google,tablet,Russia,Almaty
1366,304,2025-11-05 13:58:16,2025-11-05 14:01:16,google,tablet,Russia,Almaty
1367,305,2025-07-27 10:03:04,2025-07-27 10:15:04,direct,tablet,Belarus,Almaty
1368,305,2025-09-13 00:03:04,2025-09-13 00:30:04,direct,tablet,Belarus,Almaty
1369,305,2025-09-29 09:03:04,2025-09-29 09:36:04,telegram,tablet,Belarus,Almaty
1370,305,2025-10-01 05:03:04,2025-10-01 05:28:04,direct,tablet,Belarus,Almaty
1371,305,2025-10-08 08:03:04,2025-10-08 08:48:04,vk,tablet,Belarus,Almaty
1372,305,2025-08-20 12:03:04,2025-08-20 12:13:04,yandex,tablet,Belarus,Almaty
1373,305,2025-07-14 16:03:04,2025-07-14 16:12:04,google,tablet,Belarus,Almaty
1374,306,2025-04-09 08:25:39,2025-04-09 08:57:39,direct,desktop,Belarus,Minsk
1375,306,2025-04-24 22:25:39,2025-04-24 22:42:39,vk,desktop,Belarus,Minsk
1376,306,2025-06-25 19:25:39,2025-06-25 19:39:39,google,desktop,Belarus,Minsk
1377,306,2025-05-14 16:25:39,2025-05-14 16:36:39,vk,desktop,Belarus,Minsk
1378,307,2025-03-05 12:24:59,2025-03-05 12:36:59,yandex,desktop,Kazakhstan,Minsk
1379,307,2025-05-31 23:24:59,2025-05-31 23:57:59,vk,desktop,Kazakhstan,Minsk
1380,307,2025-03-05 23:24:59,2025-03-06 00:03:59,yandex,desktop,Kazakhstan,Minsk
1381,307,2025-03-28 18:24:59,2025-03-28 19:02:59,vk,desktop,Kazakhstan,Minsk
1382,307,2025-03-09 19:24:59,2025-03-09 19:26:59,google,desktop,Kazakhstan,Minsk
1383,307,2025-05-23 07:24:59,2025-05-23 07:53:59,vk,desktop,Kazakhstan,Minsk
1384,307,2025-05-06 08:24:59,2025-05-06 09:03:59,email,desktop,Kazakhstan,Minsk
1385,308,2025-08-29 05:29:00,2025-08-29 05:56:00,vk,tablet,Russia,Kazan
1386,308,2025-10-29 08:29:00,2025-10-29 09:10:00,direct,tablet,Russia,Kazan
1387,308,2025-10-25 21:29:00,2025-10-25 21:34:00,email,tablet,Russia,Kazan
1388,308,2025-08-27 03:29:00,2025-08-27 04:07:00,telegram,tablet,Russia,Kazan
1389,308,2025-11-02 16:29:00,2025-11-02 16:48:00,direct,tablet,Russia,Kazan
1390,309,2025-04-21 21:49:43,2025-04-21 22:22:43,email,mobile,Kazakhstan,Almaty
1391,309,2025-05-14 05:49:43,2025-05-14 06:19:43,direct,mobile,Kazakhstan,Almaty
1392,309,2025-04-16 18:49:43,2025-04-16 19:01:43,telegram,mobile,Kazakhstan,Almaty
1393,309,2025-03-17 09:49:43,2025-03-17 10:13:43,vk,mobile,Kazakhstan,Almaty
1394,309,2025-03-22 10:49:43,2025-03-22 11:05:43,email,mobile,Kazakhstan,Almaty
1395,309,2025-05-19 04:49:43,2025-05-19 05:29:43,direct,mobile,Kazakhstan,Almaty
1396,309,2025-05-16 08:49:43,2025-05-16 08:59:43,telegram,mobile,Kazakhstan,Almaty
1397,310,2025-08-24 00:50:22,2025-08-24 01:33:22,direct,mobile,Russia,Kazan
1398,310,2025-08-16 18:50:22,2025-08-16 19:02:22,email,mobile,Russia,Kazan
1399,310,2025-07-27 12:50:22,2025-07-27 12:57:22,direct,mobile,Russia,Kazan
1400,310,2025-08-31 07:50:22,2025-08-31 08:03:22,yandex,mobile,Russia,Kazan
1401,310,2025-07-21 22:50:22,2025-07-21 23:23:22,google,mobile,Russia,Kazan
1402,310,2025-08-23 18:50:22,2025-08-23 19:11:22,yandex,mobile,Russia,Kazan
1403,310,2025-07-27 20:50:22,2025-07-27 20:55:22,google,mobile,Russia,Kazan
1404,311,2025-02-23 02:40:31,2025-02-23 03:25:31,yandex,desktop,Kazakhstan,Minsk
1405,311,2025-02-12 07:40:31,2025-02-12 07:44:31,google,desktop,Kazakhstan,Minsk
1406,311,2025-03-05 04:40:31,2025-03-05 04:49:31,email,desktop,Kazakhstan,Minsk
1407,311,2025-02-18 18:40:31,2025-02-18 19:17:31,yandex,desktop,Kazakhstan,Minsk
1408,311,2025-03-23 23:40:31,2025-03-24 00:03:31,telegram,desktop,Kazakhstan,Minsk
1409,311,2025-01-26 08:40:31,2025-01-26 08:59:31,yandex,desktop,Kazakhstan,Minsk
1410,312,2026-02-10 23:09:47,2026-02-10 23:39:47,vk,mobile,Kazakhstan,Almaty
1411,312,2025-11-27 01:09:47,2025-11-27 01:50:47,email,mobile,Kazakhstan,Almaty
1412,313,2025-09-28 22:34:59,2025-09-28 23:08:59,google,desktop,Kazakhstan,Minsk
1413,313,2025-08-10 17:34:59,2025-08-10 17:43:59,yandex,desktop,Kazakhstan,Minsk
1414,314,2025-06-23 16:16:58,2025-06-23 16:36:58,direct,mobile,Belarus,Minsk
1415,314,2025-07-29 09:16:58,2025-07-29 09:49:58,direct,mobile,Belarus,Minsk
1416,314,2025-06-14 21:16:58,2025-06-14 21:59:58,telegram,mobile,Belarus,Minsk
1417,314,2025-07-14 21:16:58,2025-07-14 21:25:58,yandex,mobile,Belarus,Minsk
1418,314,2025-07-29 06:16:58,2025-07-29 06:18:58,yandex,mobile,Belarus,Minsk
1419,314,2025-08-02 03:16:58,2025-08-02 03:36:58,email,mobile,Belarus,Minsk
1420,315,2025-01-30 05:31:36,2025-01-30 05:56:36,direct,tablet,Russia,Kazan
1421,315,2025-03-14 08:31:36,2025-03-14 09:13:36,direct,tablet,Russia,Kazan
1422,315,2025-02-20 01:31:36,2025-02-20 02:06:36,vk,tablet,Russia,Kazan
1423,316,2025-05-09 12:22:04,2025-05-09 12:50:04,vk,desktop,Belarus,Saint Petersburg
1424,316,2025-06-19 15:22:04,2025-06-19 16:07:04,telegram,desktop,Belarus,Saint Petersburg
1425,316,2025-04-25 13:22:04,2025-04-25 13:33:04,google,desktop,Belarus,Saint Petersburg
1426,316,2025-06-27 01:22:04,2025-06-27 01:29:04,telegram,desktop,Belarus,Saint Petersburg
1427,317,2025-11-30 17:51:59,2025-11-30 18:20:59,google,mobile,Kazakhstan,Minsk
1428,317,2025-11-29 13:51:59,2025-11-29 14:35:59,direct,mobile,Kazakhstan,Minsk
1429,317,2025-10-30 06:51:59,2025-10-30 06:56:59,direct,mobile,Kazakhstan,Minsk
